,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
382,000504,*ST生物,-0.01,-20.26,,-135.81,,-380.92,-20.0,,04-30
383,600973,宝胜股份,0.04,-2.62,,0.81,,1684.29,-2.33,,04-30
384,600241,时代万恒,-0.16,220.0,,-8.61,,-2918.56,221.81,,04-30
385,600269,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
386,603369,今世缘,0.55,,,7.52,,27709.32,1.45,,04-30
387,600137,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
388,600290,华仪电气,0.06,6.34,,1.49,,3002.27,6.34,,04-30
389,600315,上海家化,0.28,16.67,,4.87,,18981.84,16.01,,04-30
390,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30
391,600778,友好集团,0.12,-8.69,,2.13,,3695.89,-9.0,,04-30
392,600338,西藏珠峰,-0.09,-12.15,,,,-1494.88,-12.76,,04-30
393,000958,东方能源,0.27,35.0,,14.3,,13121.16,34.38,,04-30
394,300567,精测电子,-0.16,,,,,-935.27,126.98,,04-30
395,600368,五洲交通,0.04,-55.56,,1.25,,3724.44,-49.06,,04-30
396,600112,天成控股,0.01,-83.89,,0.46,,586.34,-83.87,,04-30
397,002228,合兴包装,0.06,0.0,,1.86,,1992.82,1.7,,04-30
398,600551,时代出版,0.21,10.19,,2.88,,10719.65,10.21,,04-30
399,000902,新洋丰,0.29,45.0,,6.21,,17526.1,46.63,,04-30
400,600477,杭萧钢构,0.02,185.71,,0.92,,1079.94,233.28,,04-30
401,600731,湖南海利,0.01,121.28,,0.46,,341.67,124.3,,04-30
402,000663,永安林业,-0.0,-92.0,,-0.26,,-88.45,-90.76,,04-30
403,600505,西昌电力,-0.02,-189.16,,-0.71,,-659.26,-189.11,,04-30
404,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
405,600158,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
406,000033,*ST新都,-0.02,0.57,,3.22,,-582.17,0.34,,04-30
407,000011,深物业A,0.0,-98.71,,0.02,,35.64,-98.71,,04-30
408,600007,中国国贸,0.15,15.38,,2.87,,15193.55,13.36,,04-30
409,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
410,601918,*ST新集,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
411,600033,福建高速,0.06,3.99,,2.01,,15753.48,3.94,,04-30
