opDate,Unnamed: 0,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
2010-03-31,184,5824813,5866316,2900,24142,3100,5848955
2010-04-01,183,6842114,1054024,2200,17325,0,6859439
2010-04-02,182,6762781,207516,1500,11929,0,6774710
2010-04-06,181,10091243,3329461,1400,10267,0,10101510
2010-04-07,180,25086826,15141395,2800,38418,1400,25125244
2010-04-08,179,30233781,5147142,1400,10110,0,30243891
2010-04-09,178,50663640,22077191,1400,10197,0,50673837
2010-04-12,177,89060984,40376602,1400,10092,5000,89071076
2010-04-13,176,92169145,17444196,5200,211445,3900,92380590
2010-04-14,175,89480507,7964900,5100,212231,0,89692738
2010-04-15,174,103099287,20916787,6200,271214,1100,103370501
2010-04-16,173,121064474,25841176,24500,1198858,19300,122263332
2010-04-19,172,112783831,8395193,22000,1031561,1500,113815392
2010-04-20,171,116673356,5706716,33400,1638860,525900,118312216
2010-04-21,170,127565065,14384413,110300,2513143,97300,130078208
2010-04-22,169,157219058,32603174,135400,2932237,192400,160151295
2010-04-23,168,152902064,17574818,137600,2830321,15700,155732385
2010-04-26,167,182090321,35141973,278900,11042183,193800,193132504
2010-04-27,166,202494937,29621581,142500,2758191,76000,205253128
2010-04-28,165,223249365,31144701,136600,2709735,2100,225959100
2010-04-29,164,233030157,27561491,137763,2847328,12363,235877485
2010-04-30,163,235526412,27804556,130863,2551528,20400,238077940
2010-05-04,162,242846863,21944030,200763,3519010,116400,246365873
2010-05-05,161,277495916,50597915,286963,5144755,101100,282640671
2010-05-06,160,314003383,55666699,183263,3286323,15400,317289706
2010-05-07,159,309938569,48359014,204363,4275122,59300,314213691
2010-05-10,158,327370089,36414703,310636,6273327,181436,333643416
2010-05-11,157,350667983,47067392,302868,6053063,144200,356721046
2010-05-12,156,376113669,43090277,357000,6718753,246200,382832422
2010-05-13,155,393357604,43516642,420400,8409102,156800,401766706
2010-05-14,154,415983876,43883229,391106,6807124,296106,422791000
2010-05-17,153,473201524,74027562,304500,4442929,24200,477644453
2010-05-18,152,467622771,32532723,291000,5137036,135000,472759807
2010-05-19,151,475810742,28129781,374900,5307357,224067,481118099
2010-05-20,150,486806982,32023540,768093,9010047,727990,495817029
2010-05-21,149,503728469,51052980,389690,8942658,346500,512671127
2010-05-24,148,534671504,76158631,1559490,14057930,1226200,548729434
2010-05-25,147,562759014,56337279,485200,10017758,146900,572776772
2010-05-26,146,565966886,17672866,474000,9060668,48300,575027554
2010-05-27,145,604281887,69689203,310600,5436101,26200,609717988
2010-05-28,144,633696229,56487576,239300,4162822,45000,637859051
2010-05-31,143,629837529,37471239,1974600,10343585,1810900,640181114
2010-06-01,142,639998626,41486233,2343493,12838683,435931,652837309
2010-06-02,141,653397284,27207650,2342631,12525827,44600,665923111
2010-06-03,140,675126222,38752924,2434617,14194808,147786,689321030
2010-06-04,139,680721701,31729497,2472131,14822564,119400,695544265
2010-06-07,138,685693950,28140634,281931,6756505,98200,692450455
2010-06-08,137,697311113,34230923,241031,4737840,87500,702048953
2010-06-09,136,785253681,126771313,409431,9413470,281700,794667151
2010-06-10,135,793255677,41796850,347231,7456056,105400,800711733
2010-06-11,134,782619926,44972146,334618,7216554,56218,789836480
2010-06-17,133,802191743,35258695,334518,6931429,41900,809123172
2010-06-18,132,819295645,46482526,298251,5861101,63541,825156746
2010-06-21,131,859456754,99484877,414051,9530834,204100,868987588
2010-06-22,130,867189284,42295789,413651,10065984,29900,877255268
2010-06-23,129,842719148,47607058,364651,8465580,44600,851184728
2010-06-24,128,866091036,47947796,346051,8977774,55200,875068810
2010-06-25,127,877045659,30535042,361467,9449157,139803,886494816
2010-06-28,126,907046989,52375764,393079,8937135,115300,915984124
2010-06-29,125,901933545,56320628,365444,8772089,153911,910705634
2010-06-30,124,908521076,35114468,327344,8247937,149700,916769013
2010-07-01,123,928736463,42612154,435844,9185768,123100,937922231
2010-07-02,122,946500624,55619277,435344,9352154,123700,955852778
2010-07-05,121,1035344028,118587870,428744,9394483,104096,1044738511
2010-07-06,120,1057442951,59076920,444633,9638251,116200,1067081202
2010-07-07,119,1064383786,44925331,466733,9798533,116400,1074182319
2010-07-08,118,1102548838,65542507,493933,10084050,126900,1112632888
2010-07-09,117,1170639291,157020933,561433,11009953,141000,1181649244
2010-07-12,116,1222983113,122496033,583333,11397184,51100,1234380297
2010-07-13,115,1311949508,122088757,632033,11843759,92400,1323793267
2010-07-14,114,1263477734,80227880,646733,12064921,156700,1275542655
2010-07-15,113,1287501800,60785184,584433,11102706,34500,1298604506
2010-07-16,112,1319305043,47955270,578433,11100827,63100,1330405870
2010-07-19,111,1303905018,71278412,611033,11856372,88900,1315761390
2010-07-20,110,1440850708,212954187,612483,12001535,123700,1452852243
2010-07-21,109,1472317314,100091861,508033,10765589,35000,1483082903
2010-07-22,108,1498641789,89420614,516133,10950510,21800,1509592299
2010-07-23,107,1539431335,149445421,540743,11236586,84000,1550667921
2010-07-26,106,1551684452,71587341,662543,12879111,194500,1564563563
2010-07-27,105,1580807913,79519953,657933,12761026,42300,1593568939
2010-07-28,104,1583742413,108644824,585884,12138814,110851,1595881227
2010-07-29,103,1531824312,98484393,566584,12045927,97800,1543870239
2010-07-30,102,1552855454,92133368,501984,11038366,27800,1563893820
2010-08-02,101,1640972044,174443309,473984,10476961,48800,1651449005
2010-08-03,100,1664552954,129466269,512284,10911462,89600,1675464416
2010-08-04,99,1709199891,126248395,336784,8847500,72900,1718047391
2010-08-05,98,1775576845,167459563,287233,8153166,22700,1783730011
2010-08-06,97,1802240599,111988470,305433,8124270,57000,1810364869
2010-08-09,96,1841103737,125992494,393533,9550619,121100,1850654356
2010-08-10,95,1869121672,147571316,398133,8994919,100400,1878116591
2010-08-11,94,1903636176,94087853,343633,8956495,31900,1912592671
2010-08-12,93,1917657100,97853482,389033,9417267,111600,1927074367
2010-08-13,92,1946004866,104210434,346333,9002846,52900,1955007712
2010-08-16,91,2011265809,163870333,373733,9432818,68800,2020698627
2010-08-17,90,2052174441,137843946,309233,8541510,43700,2060715951
2010-08-18,89,2085438731,136209711,335533,9108477,162900,2094547208
2010-08-19,88,2111575425,204734599,386833,10610725,133500,2122186150
2010-08-20,87,2116441794,140901472,267833,7995830,81260,2124437624
2010-08-23,86,2141737847,113225964,341633,8364909,116500,2150102756
2010-08-24,85,2213911577,143827323,383389,9111951,105200,2223023528
2010-08-25,84,2190791657,98774816,458789,9046741,169156,2199838398
2010-08-26,83,2194536639,76108498,572045,9607119,155600,2204143758
2010-08-27,82,2220473978,88446491,523445,9352048,23800,2229826026
2010-08-30,81,2285460219,177968857,305845,8624182,71300,2294084401
2010-08-31,80,2307041382,154108208,521045,10113191,255200,2317154573
2010-09-01,79,2322415396,165106740,469945,8972215,110300,2331387611
2010-09-02,78,2367547449,198711616,425345,7587947,95300,2375135396
2010-09-03,77,2347176762,143306467,436544,6786496,55200,2353963258
2010-09-06,76,2387662569,184925685,468544,9436998,80100,2397099567
2010-09-07,75,2414136562,134071867,489245,8658064,115100,2422794626
2010-09-08,74,2493160533,213749417,349545,6860345,60900,2500020878
2010-09-09,73,2568993058,228372953,228045,5937879,63600,2574930937
2010-09-10,72,2568640986,103135866,278145,6690296,96100,2575331282
2010-09-13,71,2621304462,192569363,257645,6631071,9700,2627935533
2010-09-14,70,2618194471,122089778,201445,5944824,32200,2624139295
2010-09-15,69,2614204191,128825123,196745,5674825,17600,2619879016
2010-09-16,68,2631809132,129223608,204045,5954733,33100,2637763865
2010-09-17,67,2668066420,117420810,206545,5944573,30600,2674010993
2010-09-20,66,2736068769,127859806,233945,6277730,48100,2742346499
2010-09-21,65,2724501690,73780692,233745,6292451,15500,2730794141
2010-09-27,64,2778508977,162672915,214245,5760387,4500,2784269364
2010-09-28,63,2795750305,142460313,206845,5524300,1200,2801274605
2010-09-29,62,2821582317,163401189,182345,4995213,26200,2826577530
2010-09-30,61,2846908595,230489640,187545,5757722,50300,2852666317
2010-10-08,60,2879844623,352236845,251233,8043235,116900,2887887858
2010-10-11,59,2854342169,540431173,397333,11346296,234200,2865688465
2010-10-12,58,2911633870,466185821,465533,12313951,123100,2923947821
2010-10-13,57,2945491873,511670532,739533,15999257,387000,2961491130
2010-10-14,56,3012610812,643408502,1183133,22358972,645300,3034969784
2010-10-15,55,3074262298,763331295,1124694,20101316,669000,3094363614
2010-10-18,54,3152329327,777043254,940407,17962007,285274,3170291334
2010-10-19,53,3288583583,556393938,928137,19002447,203621,3307586030
2010-10-20,52,3449163925,748459214,933337,21142887,194000,3470306812
2010-10-21,51,3596853448,449387902,677432,18477168,91500,3615330616
2010-10-22,50,3755121466,479643761,475332,15181865,41300,3770303331
2010-10-25,49,3936580107,738284867,486332,15947408,88900,3952527515
2010-10-26,48,4071030302,659869062,642432,16896360,311600,4087926662
2010-10-27,47,4269896802,614699304,563562,13273825,427230,4283170627
2010-10-28,46,4324880974,447080074,558536,11504878,307300,4336385852
2010-10-29,45,4296990516,459821357,399600,8471305,245900,4305461821
2010-11-01,44,4341749551,498627782,491400,10079811,200210,4351829362
2010-11-02,43,4470409233,771255747,393200,8514685,498653,4478923918
2010-11-03,42,4579337355,644200987,540018,10323308,328300,4589660663
2010-11-04,41,4687431943,616399880,608489,11538012,370710,4698969955
2010-11-05,40,4878634897,845292430,610189,12221523,147200,4890856420
2010-11-08,39,5205338554,747835334,690318,12687718,321475,5218026272
2010-11-09,38,5427122250,673362671,496500,8898349,238736,5436020599
2010-11-10,37,5669380056,742219805,376923,9812493,146123,5679192549
2010-11-11,36,5772737492,808783051,393223,8561789,225200,5781299281
2010-11-12,35,5535208139,697482878,422600,6708001,586997,5541916140
2010-11-15,34,5777852641,640509031,346400,5068891,191576,5782921532
2010-11-16,33,5759550131,502106601,188608,2722873,279700,5762273004
2010-11-17,32,5816759463,492329349,340200,4704616,387448,5821464079
2010-11-18,31,5825398138,358203003,272732,3358346,254548,5828756484
2010-11-19,30,5603612499,307385398,453648,5957617,358538,5609570116
2010-11-22,29,5719559877,469767361,372748,4784637,80200,5724344514
2010-11-23,28,5739500620,287201446,514748,7526229,229000,5747026849
2010-11-24,27,5822662043,435812235,417648,5899263,97800,5828561306
2010-11-25,26,5970633357,554239093,533304,8944840,191600,5979578197
2010-11-26,25,5903402929,329668655,514357,7255734,440380,5910658663
2010-11-29,24,5929259556,293264104,1809826,12689598,1604077,5941949154
2010-11-30,23,5936566231,372617460,1820641,13391922,757715,5949958153
2010-12-01,22,5937744337,263690928,1900828,13522674,544289,5951267011
2010-12-02,21,5997821790,308030176,1913976,14683623,517948,6012505413
2010-12-03,20,6090572316,329387031,1749408,13480634,317400,6104052950
2010-12-06,19,6164097438,382055879,464227,7827321,430100,6171924759
2010-12-07,18,6265658521,452005783,391987,6328242,708000,6271986763
2010-12-08,17,6287597522,397789735,394437,4904499,452850,6292502021
2010-12-09,16,6527614801,590322354,621644,6716150,648581,6534330951
2010-12-10,15,6644591506,385958637,409938,5320758,604287,6649912264
2010-12-13,14,7209404871,1038828767,841438,11021133,1088500,7220426004
2010-12-14,13,7373777616,598845377,1274597,12452885,1185359,7386230501
2010-12-15,12,7462794030,542387127,539843,7096652,646067,7469890682
2010-12-16,11,7542711921,448723342,506199,6987252,621900,7549699173
2010-12-17,10,7493201511,245814175,307505,3888480,436200,7497089991
2010-12-20,9,7435701311,396781734,872930,9139721,1300196,7444841032
2010-12-21,8,7564667757,622556317,550844,7898275,757944,7572566032
2010-12-22,7,7776178311,569147197,384706,4995923,627562,7781174234
2010-12-23,6,7817500749,375027731,659106,8295867,725400,7825796616
2010-12-24,5,7897318010,392595142,432130,5257608,430600,7902575618
2010-12-27,4,7980334051,568941962,642745,7669058,1192141,7988003109
2010-12-28,3,8010109091,405320013,269648,5729010,674382,8015838101
2010-12-29,2,8146359995,351203051,271488,5575964,353640,8151935959
2010-12-30,1,8220105721,373192568,370068,6870974,913880,8226976695
2010-12-31,0,8427486678,601063229,196184,4103136,364366,8431589814
2011-01-04,243,8516136811,727620536,437889,6276423,564533,8522413234
2011-01-05,242,8596471915,631058464,292089,3737827,274600,8600209742
2011-01-06,241,8727223150,509404270,326823,4413921,377620,8731637071
2011-01-07,240,8690038014,626845747,690326,9286568,1202003,8699324582
2011-01-10,239,8758781466,560718946,550461,6997014,546062,8765778480
2011-01-11,238,8667104852,355611110,897535,10944904,708474,8678049756
2011-01-12,237,8710801634,401466452,854548,10147082,571040,8720948716
2011-01-13,236,8754029313,367484313,781358,11325427,249101,8765354740
2011-01-14,235,8769493796,379638726,702858,6913532,423910,8776407328
2011-01-17,234,8821400941,443218144,809973,7448751,840392,8828849692
2011-01-18,233,8981757570,405004924,588226,5909762,515500,8987667332
2011-01-19,232,9087977825,462920729,555611,7280845,532300,9095258670
2011-01-20,231,9086647897,497827964,456911,6614513,591600,9093262410
2011-01-21,230,9102872273,540497532,554580,7299859,1357900,9110172132
2011-01-24,229,9177837418,509692127,896102,9228124,1250571,9187065542
2011-01-25,228,9220062356,346162375,689771,9333398,361280,9229395754
2011-01-26,227,9349795135,389519420,808236,9365923,544400,9359161058
2011-01-27,226,9429095585,695694010,1315956,12945773,1377700,9442041358
2011-01-28,225,9469502833,447644390,1277756,12840273,515000,9482343106
2011-01-31,224,9583910868,632364871,1528405,15715553,989600,9599626421
2011-02-01,223,9402454012,392394929,961205,12960401,673100,9415414413
2011-02-09,222,9589509907,529461387,999913,12714493,858828,9602224400
2011-02-10,221,9740914093,491495815,1092573,13778369,430809,9754692462
2011-02-11,220,9771176484,512505121,863773,10218163,183570,9781394647
2011-02-14,219,9715701377,915382728,1398773,17152769,895000,9732854146
2011-02-15,218,9596234682,860216663,1274273,14779112,730800,9611013794
2011-02-16,217,9792654830,847457177,1199053,13686326,377000,9806341156
2011-02-17,216,10032421759,955054160,1174063,12102813,586242,10044524572
2011-02-18,215,10157728964,647287468,1139340,11894180,517100,10169623144
2011-02-21,214,10315577822,767670898,1020144,11621281,647958,10327199103
2011-02-22,213,10525272993,1001895274,1431301,15915330,1988907,10541188323
2011-02-23,212,10619583455,647426365,972043,14897624,1245891,10634481079
2011-02-24,211,10796619793,794570977,1308597,17262748,1806055,10813882541
2011-02-25,210,10858082464,692267202,932791,16338957,1283484,10874421421
2011-02-28,209,10886936320,675667868,1156621,17100603,1615160,10904036923
2011-03-01,208,10924143093,769595277,1498840,22389292,1456341,10946532385
2011-03-02,207,11009415972,808798087,1761509,23705832,1752220,11033121804
2011-03-03,206,11046130055,1019788440,4413327,57169330,4624908,11103299385
2011-03-04,205,11147027377,747928982,3154893,45941862,2749980,11192969239
2011-03-07,204,11378560775,1337038695,4776797,77652784,3075421,11456213559
2011-03-08,203,11521780981,904709041,4265229,71401857,1756246,11593182838
2011-03-09,202,11615540852,801429978,4563041,75334080,2824714,11690874932
2011-03-10,201,11749387072,849626386,3864903,55875733,1989364,11805262805
2011-03-11,200,11973484849,745190335,3072279,41932876,1026502,12015417725
2011-03-14,199,12144451877,557513061,2278770,35723632,462300,12180175509
2011-03-15,198,12234504116,911628602,3187169,53807370,2658107,12288311486
2011-03-16,197,12214737047,892411036,4176678,60619177,2859423,12275356224
2011-03-17,196,12128220239,761298186,3190921,55122334,2079084,12183342573
2011-03-18,195,12177302266,573637847,2822995,52352121,644890,12229654387
2011-03-21,194,12286615929,663574647,3119346,53508592,1095180,12340124521
2011-03-22,193,12389914708,611897421,4029430,66353212,2623142,12456267920
2011-03-23,192,12473138104,784408790,3867230,62197982,1280206,12535336086
2011-03-24,191,12569889147,652630190,3981062,68362920,1179932,12638252067
2011-03-25,190,12645793482,872828184,3599329,58416102,2152467,12704209584
2011-03-28,189,12747132404,1099208957,3649954,49224109,2724000,12796356513
2011-03-29,188,13000571572,1392433791,7308035,84735680,6399488,13085307252
2011-03-30,187,13114336973,971615362,5501314,68312126,3531533,13182649099
2011-03-31,186,13389814034,957692779,5412348,62935430,4025546,13452749464
2011-04-01,185,13397963410,926784061,5728654,63330615,4045524,13461294025
2011-04-06,184,13311929130,1453562222,9962181,116722118,5630068,13428651248
2011-04-07,183,13456816257,1083025717,9643279,114503907,2837584,13571320164
2011-04-08,182,13663436042,987464836,7076922,90126072,1459031,13753562114
2011-04-11,181,14042989427,1624611942,7216389,91166318,2178560,14134155745
2011-04-12,180,14507155762,1382760835,8994317,89657042,5225243,14596812804
2011-04-13,179,14822054819,1279809135,5703039,79253489,1932786,14901308308
2011-04-14,178,14893886634,1055293369,6117783,77139044,2627953,14971025678
2011-04-15,177,14964312035,907993468,7011864,79992980,4872515,15044305015
2011-04-18,176,15115565632,1078745597,7706571,81851545,3249509,15197417177
2011-04-19,175,15113883362,833387870,6761054,71154456,2117258,15185037818
2011-04-20,174,15422476966,974222845,5668500,66104465,3303600,15488581431
2011-04-21,173,15678896887,891476736,6904789,74874951,3852804,15753771838
2011-04-22,172,15747595484,793020974,6733335,73647335,2122066,15821242819
2011-04-25,171,15674614639,831491973,10324778,88110797,6829894,15762725436
2011-04-26,170,15631632543,607506192,9058682,81107842,2767526,15712740385
2011-04-27,169,15650190523,700835759,6616761,70066258,2820572,15720256781
2011-04-28,168,15496163903,816293853,6300953,69131777,3717515,15565295680
2011-04-29,167,15489352748,660353548,7108920,77939727,5409610,15567292475
2011-05-03,166,15460738148,576526525,8520054,79822417,4452343,15540560565
2011-05-04,165,15343903210,720446025,9876674,90450206,6684147,15434353416
2011-05-05,164,15244339467,517842819,8093045,74631038,4013594,15318970505
2011-05-06,163,15121981644,575024359,7884402,79037225,3168270,15201018869
2011-05-09,162,15232374677,655677577,6954166,79239553,3053830,15311614230
2011-05-10,161,15395985663,549641025,8506550,95339354,4009762,15491325017
2011-05-11,160,15401083312,446166522,6848453,84911516,2034728,15485994828
2011-05-12,159,15577419319,637723841,7396415,79021693,2865176,15656441012
2011-05-13,158,15708129071,839978633,5952900,77440669,2347153,15785569740
2011-05-16,157,15719819800,429035133,5888151,77105086,1494117,15796924886
2011-05-17,156,15929011870,531243729,6135784,77901100,3172339,16006912970
2011-05-18,155,16108290447,488478494,5823070,76216406,1213983,16184506853
2011-05-19,154,16077648730,457940932,6641537,87460100,2057864,16165108830
2011-05-20,153,16152695129,388182430,5823957,83657525,1343500,16236352654
2011-05-23,152,16098875769,583648042,4944670,71963942,1974913,16170839711
2011-05-24,151,16214417437,435565589,5842578,81266047,2168465,16295683484
2011-05-25,150,16283881810,452351034,6097604,79638143,2105200,16363519953
2011-05-26,149,16341680214,355960669,6033407,78006622,2108777,16419686836
2011-05-27,148,16191808615,353444434,5550782,72613616,3297768,16264422231
2011-05-30,147,16213113108,405172307,6559796,81285713,2173872,16294398821
2011-05-31,146,16438326942,605991887,6405088,82236507,2723857,16520563449
2011-06-01,145,16497676967,429816133,5753115,86503868,1261193,16584180835
2011-06-02,144,16686353331,707660792,4478362,71607044,2568570,16757960375
2011-06-03,143,16651911918,429223785,4572371,69985984,1436302,16721897902
2011-06-07,142,16632529204,494847936,4933489,71988989,1125846,16704518193
2011-06-08,141,16637485175,652215529,5936404,82207141,2297381,16719692316
2011-06-09,140,16652969254,536559008,5502362,77298236,1354205,16730267490
2011-06-10,139,16706872250,510782266,6829387,87414402,3503615,16794286652
2011-06-13,138,16526574094,461222722,7313918,89785589,2794483,16616359683
2011-06-14,137,16495870887,632876203,7462570,96724997,4647154,16592595884
2011-06-15,136,16604120197,681522651,7176378,92799285,2954550,16696919482
2011-06-16,135,16725857941,548958255,6380948,80625517,3149921,16806483458
2011-06-17,134,15996336369,543788365,6893626,85261149,3206708,16081597518
2011-06-20,133,16237528175,684553790,7041289,84482812,4208224,16322010987
2011-06-21,132,16298026991,556172998,8746775,108578882,4500981,16406605873
2011-06-22,131,16340605968,458576650,8562699,110372758,3246944,16450978726
2011-06-23,130,16344099381,590474443,10385270,127163624,5572437,16471263005
2011-06-24,129,16292288301,1246001461,12614137,139250514,7404590,16431538815
2011-06-27,128,16488029126,875088965,11729864,136963765,3819564,16624992891
2011-06-28,127,16606989920,808099694,12446374,140407937,5449689,16747397857
2011-06-29,126,16809796611,858850391,11266552,120598921,4031312,16930395532
2011-06-30,125,17124281108,1040052866,11193673,131300405,5586823,17255581513
2011-07-01,124,17284258925,924432426,9895063,126466709,3314300,17410725634
2011-07-04,123,17323611660,1166307857,12854616,152657402,5022068,17476269062
2011-07-05,122,17383762436,922968515,11443964,138735839,4495776,17522498275
2011-07-06,121,17663982481,986207992,8978645,120444365,2794260,17784426846
2011-07-07,120,17758752144,1120177136,10090018,128926937,5285068,17887679081
2011-07-08,119,17776243573,836312390,9576651,123145684,3327510,17899389257
2011-07-11,118,17917092953,703189744,9106733,120987808,2281816,18038080761
2011-07-12,117,17997153779,882517355,7666637,96865179,1397483,18094018958
2011-07-13,116,18208652416,810911250,8339733,107247652,4194816,18315900068
2011-07-14,115,18255187388,941410724,10004823,118056602,7088673,18373243990
2011-07-15,114,18253511171,898096392,11091762,124866183,4445765,18378377354
2011-07-18,113,18533214237,938114982,10626146,118284743,4400937,18651498980
2011-07-19,112,18721052787,869512293,9226150,116105702,4966708,18837158489
2011-07-20,111,18904053734,753245170,8025978,104270653,2273105,19008324387
2011-07-21,110,19064469706,794485438,7927616,103321745,2763768,19167791451
2011-07-22,109,19089884281,538622268,8038123,109482316,2046281,19199366597
2011-07-25,108,19407400892,1223685970,7053850,90912525,5661279,19498313417
2011-07-26,107,19521197009,600132078,6979343,91989898,4838398,19613186907
2011-07-27,106,19723552899,710416333,7058607,91618285,4154342,19815171184
2011-07-28,105,19687768485,729220145,6158003,89444658,2856995,19777213143
2011-07-29,104,19559824766,599191915,7444958,99044215,7700455,19658868981
2011-08-01,103,19710659516,526493233,6757289,94262148,3564907,19804921664
2011-08-02,102,19875147783,587232237,5634766,80459862,3827179,19955607645
2011-08-03,101,19947338610,517125110,6009484,84927100,2512125,20032265710
2011-08-04,100,19916978654,425657196,6177709,88632479,1934766,20005611133
2011-08-05,99,19903220315,732342442,6236968,81846166,4610775,19985066481
2011-08-08,98,19965951464,1069167394,6228649,84548175,6829971,20050499639
2011-08-09,97,19958893276,928507380,8510822,103220280,9821263,20062113556
2011-08-10,96,19891797252,722853204,8164476,102750046,6358839,19994547298
2011-08-11,95,19853845619,734314619,10015140,118858307,9749563,19972703926
2011-08-12,94,19780555772,613786247,8721815,100761200,5604528,19881316972
2011-08-15,93,19900155759,753176441,12740168,138610368,7811496,20038766127
2011-08-16,92,19938522613,667246061,11029909,119343076,5334915,20057865689
2011-08-17,91,20020240955,543389929,11401958,121490686,5960696,20141731641
2011-08-18,90,20125765773,551565624,9341227,102841701,2849491,20228607474
2011-08-19,89,20074117205,651203376,9616532,105792568,5616951,20179909773
2011-08-22,88,20104631668,558701490,9545426,105877958,3715579,20210509626
2011-08-23,87,20161763673,533358619,10029143,119578438,5461264,20281342111
2011-08-24,86,20148223867,612218009,10600253,124292110,4595203,20272515977
2011-08-25,85,19909811437,1096244617,18118303,178337878,19696022,20088149315
2011-08-26,84,20109341830,779339684,14260666,144852223,4749623,20254194053
2011-08-29,83,20496342307,924883740,14198005,138195444,6936504,20634537751
2011-08-30,82,20749898186,941988987,15575374,144874603,8519795,20894772789
2011-08-31,81,20893312611,631883913,14817593,156151205,5352129,21049463816
2011-09-01,80,20898889032,591419508,16459049,170124255,6978877,21069013287
2011-09-02,79,20901163881,513088861,15842578,148371813,4677930,21049535694
2011-09-05,78,21003486998,544363500,15756419,151286436,4891217,21154773434
2011-09-06,77,21068944086,538935703,15441020,140792805,6705595,21209736891
2011-09-07,76,21042304936,545203523,13341862,137647700,7934344,21179952636
2011-09-08,75,21114896834,426969613,11230126,119523196,2851131,21234420030
2011-09-09,74,21041870266,456447707,11242329,123040515,4718266,21164910781
2011-09-13,73,21122136936,496754054,13236777,135897276,5736074,21258034212
2011-09-14,72,21050929175,578762129,13571790,141502534,8655411,21192431709
2011-09-15,71,20996390466,520749456,15301780,153849633,6723858,21150240099
2011-09-16,70,21020934154,481260309,14739963,152059454,3733105,21172993608
2011-09-19,69,21103835093,477718941,15411506,149393710,5293501,21253228803
2011-09-20,68,21181592617,498228852,14239386,143514609,5818837,21325107226
2011-09-21,67,21080852830,954136977,21524918,206591595,12898976,21287444425
2011-09-22,66,21403223921,1069294786,14441300,130053405,4620321,21533277326
2011-09-23,65,21359329274,725289704,13089962,120866382,8825812,21480195656
2011-09-26,64,21304984798,770319061,14219544,139292010,10197700,21444276808
2011-09-27,63,21442994144,798225193,13724995,137037016,8993687,21580031160
2011-09-28,62,21285200989,589898985,14122313,138656353,8666246,21423857342
2011-09-29,61,21137792643,607797098,11299531,114029122,8060878,21251821765
2011-09-30,60,20678257223,492770036,10440824,103619722,5937150,20781876945
2011-10-10,59,20500158665,563518759,13608090,127729044,6471754,20627887709
2011-10-11,58,20324309699,818716848,16966515,164383113,14579542,20488692812
2011-10-12,57,20430753257,1268675776,20463760,197808881,17590680,20628562138
2011-10-13,56,20543903238,1004156009,19387268,189604710,10184680,20733507948
2011-10-14,55,20400802814,566964409,18130701,173236358,7224172,20574039172
2011-10-17,54,20300361995,615448397,22424092,224636776,9809467,20524998771
2011-10-18,53,20246908676,767490712,20821522,201356530,9000481,20448265206
2011-10-19,52,20242841224,560816548,21272854,214840500,9326280,20457681724
2011-10-20,51,20274135425,763089420,19965227,202598780,12806994,20476734205
2011-10-21,50,20077609862,435631187,21500417,211420624,8870038,20289030486
2011-10-24,49,19813181984,665327297,29481990,277010395,16458480,20090192379
2011-10-25,48,19857163052,1013477891,27805778,275098742,11529889,20132261794
2011-10-26,47,19786668727,1186801201,25867196,278027139,11895931,20064695866
2011-10-27,46,19930731684,866055881,25870085,269320285,8478125,20200051969
2011-10-28,45,19749284408,1317088917,24563599,280412541,14722998,20029696949
2011-10-31,44,19901349449,848254260,28142824,289607069,12563771,20190956518
2011-11-01,43,20008002941,1034962228,26987151,311177544,13416001,20319180485
2011-11-02,42,20094724795,1186052906,29986982,324025976,16013940,20418750771
2011-11-03,41,20365235328,1715745986,31206137,350922118,12683294,20716157446
2011-11-04,40,20425574366,1033452397,26947593,313367437,8369940,20738941803
2011-11-07,39,20693207005,948486415,26955213,291959397,9635057,20985166402
2011-11-08,38,20904972932,899090697,26772166,282879218,10627240,21187852150
2011-11-09,37,21137377041,941665090,26167383,274341766,9004068,21411718807
2011-11-10,36,21382370001,988495911,24396868,251366496,8554810,21633736497
2011-11-11,35,21345143945,522265203,21814465,228553808,6117291,21573697753
2011-11-14,34,21472109836,975365770,26773711,283122754,10944894,21755232590
2011-11-15,33,21642895602,779370039,27080435,273247991,7269674,21916143593
2011-11-16,32,22079287311,1219956202,26259470,239721422,9295086,22319008733
2011-11-17,31,22110549167,648788840,26273433,227849268,7134576,22338398435
2011-11-18,30,22128264632,780915845,24522714,222239814,10335910,22350504446
2011-11-21,29,22261866663,559758089,22621233,199896201,6876944,22461762864
2011-11-22,28,22340596474,525422181,25818227,222145112,10996422,22562741586
2011-11-23,27,22381342035,531977490,25511851,226185197,7883063,22607527232
2011-11-24,26,22421973306,533808677,26046976,222336516,10427210,22644309822
2011-11-25,25,22400850427,378427898,24411174,229398872,6142342,22630249299
2011-11-28,24,22494897616,416782437,23766060,237443922,8508862,22732341538
2011-11-29,23,22518644243,523651456,23939304,243157210,6499083,22761801453
2011-11-30,22,22466452028,671042821,25789420,251839752,13718818,22718291780
2011-12-01,21,22299466764,1146806646,31414320,323600241,23831887,22623067005
2011-12-02,20,22267766625,591659988,25798251,286192505,11811426,22553959130
2011-12-05,19,22379650562,875782534,28770860,285651059,11485770,22665301621
2011-12-06,18,22413359472,596412942,30294629,323513134,12894247,22736872606
2011-12-07,17,22449261088,604856537,32517630,355100811,12002880,22804361899
2011-12-08,16,22528992922,675914693,31650642,348107592,13511857,22877100514
